지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
175,2019-03-06 08:00,4.5,,2.6,110,99,8.3,4.3,960.3,1018,0,,,,,,,,,,,5.2,,,,
175,2019-03-06 09:00,4.8,1.8,3,140,100,8.5,4.7,960.6,1018.3,0,,,,,,,,,,,6,,,,
175,2019-03-06 10:00,5.3,,4.9,140,97,8.6,4.8,960.3,1017.8,0,,,,,,,,,,,8.6,,,,
175,2019-03-06 11:00,8.5,,3.3,140,89,9.8,6.7,960.1,1016.7,.5,,,,,,,,,,,15.2,,,,
175,2019-03-06 12:00,10.1,.3,2.5,140,79,9.7,6.6,959.5,1015.9,1,,,,,,,,,,,20.4,,,,
175,2019-03-06 13:00,11.6,,1.5,90,68,9.2,5.8,958.4,1014.3,1,,,,,,,,,,,23.3,,,,
175,2019-03-06 14:00,10.4,,1.8,90,67,8.4,4.5,957.3,1013.5,1,,,,,,,,,,,22.2,,,,
175,2019-03-06 15:00,11.3,,5.3,320,63,8.4,4.5,957.5,1013.4,.9,,,,,,,,,,,22.1,,,,
175,2019-03-06 16:00,9.7,,5.5,320,66,7.9,3.6,957.1,1013.5,1,,,,,,,,,,,20.4,,,,
175,2019-03-06 17:00,7.5,,5.4,340,68,7,1.9,957.4,1014.1,1,,,,,,,,,,,15.1,,,,
175,2019-03-06 18:00,5.6,,5.3,340,66,6,-.2,957.4,1014.6,.9,,,,,,,,,,,9.3,,,,
175,2019-03-06 19:00,3.9,,7.3,340,70,5.7,-1,957.5,1015.2,0,,,,,,,,,,,5.8,,,,
175,2019-03-06 20:00,3.2,,7,340,85,6.5,.9,958,1015.8,,,,,,,,,,,,4.7,,,,
175,2019-03-06 21:00,2.7,,5.8,340,96,7.1,2.1,958.2,1016.1,,,,,,,,,,,,4.2,,,,
175,2019-03-06 22:00,2.9,,6.5,360,97,7.3,2.4,958.8,1016.7,,,,,,,,,,,,5.1,,,,
175,2019-03-06 23:00,1.8,,6.9,340,97,6.7,1.3,959.5,1017.7,,,,,,,,,,,,4.6,,,,
175,2019-03-07 00:00,1.9,,5.1,340,97,6.8,1.4,959.7,1017.9,,,,,,,,,,,,4.4,,,,
175,2019-03-07 01:00,1.8,,6.5,340,97,6.7,1.3,959.6,1017.8,,,,,,,,,,,,4.1,,,,
175,2019-03-07 02:00,1.7,,6.2,320,97,6.7,1.2,959.8,1018.1,,,,,,,,,,,,4,,,,
175,2019-03-07 03:00,1.7,,5.6,340,97,6.7,1.2,959.9,1018.2,,,,,,,,,,,,3.8,,,,
175,2019-03-07 04:00,1.6,,6.3,360,97,6.6,1.1,959.7,1018,,,,,,,,,,,,3.4,,,,
175,2019-03-07 05:00,1.4,,5.9,360,97,6.5,.9,960.1,1018.4,,,,,,,,,,,,3.3,,,,
175,2019-03-07 06:00,.7,,6.2,340,97,6.2,.2,960.3,1018.8,,,,,,,,,,,,1.6,,,,
175,2019-03-07 07:00,.7,,7.4,340,96,6.2,.1,960.7,1019.3,0,,,,,,,,,,,1.4,,,,
175,2019-03-07 08:00,1.3,,5.8,340,94,6.3,.4,961.4,1019.9,.5,,,,,,,,,,,3.6,,,,
175,2019-03-07 09:00,1.7,,6.7,340,90,6.2,.2,962.4,1020.8,.4,,,,,,,,,,,5.4,,,,
175,2019-03-07 10:00,3.3,,5.2,340,75,5.8,-.7,963.2,1021.2,.7,,,,,,,,,,,10.1,,,,
175,2019-03-07 11:00,5,,4.5,340,66,5.8,-.8,963.5,1021.3,1,,,,,,,,,,,15.5,,,,
175,2019-03-07 12:00,6.1,,5.3,340,63,5.9,-.4,963.8,1021.3,1,,,,,,,,,,,18.8,,,,
175,2019-03-07 13:00,6.7,,6.8,320,65,6.3,.5,963.4,1020.7,1,,,,,,,,,,,21.7,,,,
175,2019-03-07 14:00,5.7,,8,320,69,6.3,.4,963.1,1020.7,1,,,,,,,,,,,22.7,,,,
175,2019-03-07 15:00,6.6,,7.3,320,67,6.5,.8,963.2,1020.5,1,,,,,,,,,,,21.1,,,,
175,2019-03-07 16:00,6.1,,5,320,69,6.5,.8,963.3,1020.8,.9,,,,,,,,,,,17.3,,,,
175,2019-03-07 17:00,4.8,,5.5,340,67,5.8,-.8,963.1,1020.9,1,,,,,,,,,,,13.6,,,,
175,2019-03-07 18:00,3.3,,5.3,340,77,6,-.3,964,1022.1,1,,,,,,,,,,,6.8,,,,
175,2019-03-07 19:00,1.2,,6.4,340,91,6.1,-.1,963.9,1022.5,.1,,,,,,,,,,,3.7,,,,
175,2019-03-07 20:00,.8,,7.6,340,95,6.1,0,965,1023.8,,,,,,,,,,,,2.5,,,,
175,2019-03-07 21:00,.2,,9.4,340,97,6,-.2,965.6,1024.6,,,,,,,,,,,,1.4,,,,
175,2019-03-07 22:00,.2,,8.6,360,97,6,-.2,965.7,1024.7,,,,,,,,,,,,.8,,,,
175,2019-03-07 23:00,.2,,8.9,360,97,6,-.2,965.6,1024.6,,,,,,,,,,,,.7,,,,
175,2019-03-08 00:00,-.1,,9.3,360,97,5.9,-.5,965.4,1024.5,,,,,,,,,,,,.3,,,,
175,2019-03-08 01:00,-.6,,8.4,360,97,5.7,-1,965.7,1024.9,,,,,,,,,,,,0,,,,
175,2019-03-08 02:00,-1.1,,6.1,360,97,5.5,-1.5,965.9,1025.3,,,,,,,,,,,,-.2,,,,
175,2019-03-08 03:00,-1.1,,7.2,360,97,5.5,-1.5,965.5,1024.8,,,,,,,,,,,,-.5,,,,
175,2019-03-08 04:00,-1,,6.2,360,87,5,-2.8,965.2,1024.5,,,,,,,,,,,,-1.1,,,,
175,2019-03-08 05:00,-1.3,,6,20,88,4.9,-3,965.7,1025,,,,,,,,,,,,-1.7,,,,
175,2019-03-08 06:00,-.9,,5.8,20,80,4.6,-3.9,966.1,1025.4,,,,,,,,,,,,-2.1,,,,
175,2019-03-08 07:00,-.1,,4.7,20,70,4.2,-4.9,967,1026.2,0,,,,,,,,,,,-2.4,,,,
175,2019-03-08 08:00,2.6,,2.7,90,50,3.7,-6.8,967.7,1026.2,.8,,,,,,,,,,,-1.7,,,,
175,2019-03-08 09:00,5.7,,2.2,110,40,3.7,-6.8,968.3,1026.2,1,,,,,,,,,,,2,,,,
175,2019-03-08 10:00,7.8,,2.3,140,31,3.3,-8.3,968.6,1025.9,1,,,,,,,,,,,13.3,,,,
175,2019-03-08 11:00,10.6,,2.1,140,23,2.9,-9.7,969,1025.8,1,,,,,,,,,,,18.7,,,,
175,2019-03-08 12:00,11.7,,2.4,140,19,2.6,-11.2,968.7,1025.2,1,,,,,,,,,,,23.7,,,,
175,2019-03-08 13:00,12.8,,1.4,140,28,4.2,-5.2,968.1,1024.2,1,,,,,,,,,,,27.6,,,,
175,2019-03-08 14:00,13.5,,1.5,180,26,4,-5.6,967.5,1023.4,1,,,,,,,,,,,28.4,,,,
175,2019-03-08 15:00,12.8,,1.7,160,27,4,-5.7,967.3,1023.4,1,,,,,,,,,,,27.2,,,,
175,2019-03-08 16:00,13.6,,1.3,290,35,5.5,-1.5,967.3,1023.2,1,,,,,,,,,,,23.9,,,,
175,2019-03-08 17:00,10.6,,2.8,320,44,5.6,-1.1,967.4,1024.1,1,,,,,,,,,,,18.1,,,,
175,2019-03-08 18:00,7.8,,1.5,320,53,5.6,-1.2,967.3,1024.5,1,,,,,,,,,,,9.6,,,,
175,2019-03-08 19:00,6.3,,1.3,180,32,3,-9.2,967.3,1024.9,.1,,,,,,,,,,,5.2,,,,
175,2019-03-08 20:00,5.2,,1.1,160,56,5,-2.8,967.5,1025.5,,,,,,,,,,,,3.2,,,,
175,2019-03-08 21:00,5.2,,2.6,250,58,5.1,-2.4,968,1026,,,,,,,,,,,,2,,,,
175,2019-03-08 22:00,4.8,,2.9,270,60,5.2,-2.3,968.4,1026.5,,,,,,,,,,,,1.3,,,,
175,2019-03-08 23:00,5.5,,1.4,200,,1.4,-19.1,967.8,1025.7,,,,,,,,,,,,.8,,,,
175,2019-03-09 00:00,5.9,,2.4,200,,.8,-24.6,967.5,1025.3,,,,,,,,,,,,0,,,,
175,2019-03-09 01:00,5.9,,2.9,200,,,,967.3,1025.1,,,,,,,,,,,,-.1,,,,
175,2019-03-09 02:00,5.1,,3.5,200,,,,967.1,1025.1,,,,,,,,,,,,-.4,,,,
175,2019-03-09 03:00,5,,3.7,230,,,,966.5,1024.5,,,,,,,,,,,,-.5,,,,
175,2019-03-09 04:00,6.1,,3.8,200,13,1.2,-20.3,966,1023.6,,,,,,,,,,,,-.3,,,,
175,2019-03-09 05:00,4.1,,5.1,180,59,4.8,-3.2,965.8,1024,,,,,,,,,,,,-.3,,,,
175,2019-03-09 06:00,4.2,,5.8,160,73,6,-.2,965.4,1023.5,,,,,,,,,,,,-.1,,,,
175,2019-03-09 07:00,4.1,,6.3,160,75,6.1,0,965.1,1023.2,0,,,,,,,,,,,0,,,,
175,2019-03-09 08:00,5.7,,5.4,160,71,6.5,.8,965.4,1023.1,.3,,,,,,,,,,,2.2,,,,
175,2019-03-09 09:00,8.7,,5.2,180,62,7,1.8,966.1,1023,.9,,,,,,,,,,,8.2,,,,
175,2019-03-09 10:00,11.1,,5.5,160,54,7.1,2.1,966.1,1022.6,1,,,,,,,,,,,14.6,,,,
175,2019-03-09 11:00,11,,4.8,180,59,7.7,3.2,966,1022.5,.4,,,,,,,,,,,14.9,,,,
175,2019-03-09 12:00,12.8,,5,160,54,8,3.7,965.6,1021.6,.8,,,,,,,,,,,19.7,,,,
175,2019-03-09 13:00,11.4,,5.8,160,59,7.9,3.6,964.2,1020.5,.7,,,,,,,,,,,17.5,,,,
175,2019-03-09 14:00,11,,7.3,160,64,8.4,4.4,963.2,1019.5,0,,,,,,,,,,,16.2,,,,
175,2019-03-09 15:00,11.3,,6.2,160,63,8.4,4.5,962.4,1018.6,0,,,,,,,,,,,15.3,,,,
175,2019-03-09 16:00,10.7,,5.9,160,67,8.6,4.8,962.4,1018.8,0,,,,,,,,,,,13.5,,,,
175,2019-03-09 17:00,9.9,,5.6,160,73,8.8,5.2,962.2,1018.8,0,,,,,,,,,,,11.8,,,,
175,2019-03-09 18:00,8.8,,3.9,160,80,9,5.5,962,1018.7,0,,,,,,,,,,,9.8,,,,
175,2019-03-09 19:00,7.3,,5.6,140,100,10.2,7.2,961.8,1018.8,0,,,,,,,,,,,8.3,,,,
175,2019-03-09 20:00,6.9,,7.2,140,100,9.9,6.8,961.4,1018.5,,,,,,,,,,,,7.7,,,,
175,2019-03-09 21:00,6.7,1.5,7.6,140,98,9.6,6.4,961.3,1018.5,,,,,,,,,,,,7.3,,,,
175,2019-03-09 22:00,6.6,,8.4,140,97,9.4,6.1,960.4,1017.6,,,,,,,,,,,,7.1,,,,
175,2019-03-09 23:00,6.6,,8.7,140,97,9.4,6.1,959.8,1016.9,,,,,,,,,,,,7,,,,
175,2019-03-10 00:00,6.2,.8,9.9,140,99,9.3,6,958.6,1015.8,,,,,,,,,,,,6.6,,,,
175,2019-03-10 01:00,6.4,,9.6,140,100,9.5,6.3,957.8,1014.9,,,,,,,,,,,,6.6,,,,
175,2019-03-10 02:00,6.4,,10.8,140,100,9.5,6.3,956.5,1013.5,,,,,,,,,,,,6.6,,,,
175,2019-03-10 03:00,6.6,2.6,8.9,140,100,9.7,6.5,956.1,1013,,,,,,,,,,,,6.8,,,,
175,2019-03-10 04:00,6.7,,7.7,140,100,9.7,6.6,955.2,1012,,,,,,,,,,,,6.8,,,,
175,2019-03-10 05:00,6.7,,8.5,140,99,9.7,6.5,954.5,1011.3,,,,,,,,,,,,6.8,,,,
175,2019-03-10 06:00,6.6,5.8,7.1,140,99,9.6,6.4,955.1,1011.9,,,,,,,,,,,,6.7,,,,
175,2019-03-10 07:00,6.3,,6.2,140,99,9.4,6.1,954.9,1011.8,0,,,,,,,,,,,6.6,,,,
175,2019-03-10 08:00,5.9,,7.1,140,100,9.2,5.8,955,1012,0,,,,,,,,,,,6.5,,,,
175,2019-03-10 09:00,5.3,3.9,3.2,140,100,8.8,5.2,955.5,1012.7,0,,,,,,,,,,,6.5,,,,
175,2019-03-10 10:00,5.2,,4.5,140,97,8.5,4.7,955.6,1012.8,0,,,,,,,,,,,6.8,,,,
175,2019-03-10 11:00,5.6,,3.8,140,98,8.9,5.3,955.1,1012.2,0,,,,,,,,,,,7.9,,,,
175,2019-03-10 12:00,6.2,5.9,2.5,90,97,9.2,5.7,954.8,1011.7,0,,,,,,,,,,,9.8,,,,
175,2019-03-10 13:00,6.2,,2.7,50,97,9.2,5.7,954.5,1011.4,0,,,,,,,,,,,10,,,,
175,2019-03-10 14:00,6,,2.1,50,97,9,5.5,954,1010.9,0,,,,,,,,,,,9.6,,,,
175,2019-03-10 15:00,6.2,1.1,2,70,97,9.2,5.7,953.1,1009.9,0,,,,,,,,,,,10,,,,
175,2019-03-10 16:00,5.6,,4.1,360,97,8.8,5.1,953.1,1010.1,0,,,,,,,,,,,8.7,,,,
175,2019-03-10 17:00,5.2,,5.5,360,97,8.5,4.7,953.2,1010.3,0,,,,,,,,,,,7.9,,,,
175,2019-03-10 18:00,4.9,,6.4,360,97,8.4,4.4,953.5,1010.7,.4,,,,,,,,,,,5.7,,,,
175,2019-03-10 19:00,3.5,,8.4,360,97,7.6,3,953.4,1010.8,.2,,,,,,,,,,,3.1,,,,
175,2019-03-10 20:00,3.5,,8.8,360,93,7.3,2.4,953.7,1011.1,,,,,,,,,,,,2.4,,,,
175,2019-03-10 21:00,3.5,,7,360,91,7.1,2.1,954.4,1011.9,,,,,,,,,,,,2.1,,,,
175,2019-03-10 22:00,4,,7.1,360,85,6.9,1.7,955.2,1012.8,,,,,,,,,,,,1.8,,,,
175,2019-03-10 23:00,3,,6.3,340,88,6.7,1.2,955.5,1013.2,,,,,,,,,,,,1.2,,,,
175,2019-03-11 00:00,2.3,,8.1,340,83,6,-.2,955.4,1013.2,,,,,,,,,,,,.6,,,,
175,2019-03-11 01:00,2.8,,8.7,340,65,4.9,-3.1,955.1,1012.8,,,,,,,,,,,,.1,,,,
175,2019-03-11 02:00,2.3,,7.9,340,63,4.5,-4,955.3,1013.1,,,,,,,,,,,,-.5,,,,
175,2019-03-11 03:00,1.6,,7.7,340,85,5.8,-.6,955,1013,,,,,,,,,,,,-.5,,,,
175,2019-03-11 04:00,2.7,,8.4,360,54,4,-5.6,954.7,1012.4,,,,,,,,,,,,-.9,,,,
175,2019-03-11 05:00,2,,7.5,340,86,6.1,-.1,954.8,1012.7,,,,,,,,,,,,-.2,,,,
175,2019-03-11 06:00,1.8,,8.6,340,97,6.7,1.3,954.8,1012.7,,,,,,,,,,,,.1,,,,
175,2019-03-11 07:00,2.2,,6.2,340,97,6.9,1.7,954.6,1012.4,0,,,,,,,,,,,.6,,,,
175,2019-03-11 08:00,2.6,,4.4,320,97,7.1,2.1,955.4,1013.2,.1,,,,,,,,,,,2.8,,,,
175,2019-03-11 09:00,4.4,,3.3,320,93,7.7,3.3,955.7,1013.2,.9,,,,,,,,,,,8.6,,,,
175,2019-03-11 10:00,7.2,,1.2,340,80,8.1,3.9,955.7,1012.4,.9,,,,,,,,,,,13.9,,,,
175,2019-03-11 11:00,8.8,,2.4,290,76,8.5,4.7,955.7,1012,.9,,,,,,,,,,,18.4,,,,
175,2019-03-11 12:00,7.9,,3.3,320,79,8.4,4.4,955.2,1011.7,.5,,,,,,,,,,,14.7,,,,
175,2019-03-11 13:00,8.1,,4.5,290,77,8.3,4.3,954.5,1010.9,.4,,,,,,,,,,,14.7,,,,
175,2019-03-11 14:00,6.6,,6.3,290,80,7.7,3.3,953.8,1010.6,.1,,,,,,,,,,,12,,,,
175,2019-03-11 15:00,6.1,.9,3.4,320,100,9.3,6,952.9,1009.7,.2,,,,,,,,,,,14.8,,,,
175,2019-03-11 16:00,5.2,,3.3,270,98,8.7,4.9,952.5,1009.6,.1,,,,,,,,,,,9.4,,,,
175,2019-03-11 17:00,4.3,,4.1,270,100,8.2,4.2,952.2,1009.5,0,,,,,,,,,,,6.4,,,,
175,2019-03-11 18:00,4.9,1.1,6.6,290,97,8.4,4.4,952,1009.1,0,,,,,,,,,,,6.3,,,,
175,2019-03-11 19:00,4.7,,7,320,97,8.2,4.2,952.1,1009.3,0,,,,,,,,,,,5.8,,,,
175,2019-03-11 20:00,3.4,,7,320,97,7.5,2.9,952.8,1010.2,,,,,,,,,,,,3.5,,,,
175,2019-03-11 21:00,3.3,,7.1,320,97,7.5,2.8,953.5,1011,,,,,,,,,,,,4.2,,,,
175,2019-03-11 22:00,3.8,,7.3,320,97,7.7,3.3,954,1011.4,,,,,,,,,,,,4.5,,,,
175,2019-03-11 23:00,3.5,,8.2,320,97,7.6,3,954.3,1011.8,,,,,,,,,,,,4.4,,,,
175,2019-03-12 00:00,2.7,,8.4,320,97,7.2,2.2,954.4,1012.1,,,,,,,,,,,,3.9,,,,
175,2019-03-12 01:00,1.9,,7.7,320,97,6.8,1.4,955,1012.9,,,,,,,,,,,,3.3,,,,
175,2019-03-12 02:00,1.8,,6.7,320,97,6.7,1.3,955.1,1013,,,,,,,,,,,,3.1,,,,
175,2019-03-12 03:00,2.1,,6.8,320,97,6.9,1.6,955,1012.9,,,,,,,,,,,,3.2,,,,
175,2019-03-12 04:00,2,,4,320,97,6.8,1.5,954.6,1012.5,,,,,,,,,,,,3.2,,,,
175,2019-03-12 05:00,2.1,,4.7,320,97,6.9,1.6,954.7,1012.5,,,,,,,,,,,,3.1,,,,
175,2019-03-12 06:00,2.2,,4.4,320,97,6.9,1.7,954.9,1012.7,,,,,,,,,,,,2.9,,,,
175,2019-03-12 07:00,1.9,,4.9,290,97,6.8,1.4,955.3,1013.2,0,,,,,,,,,,,2.4,,,,
175,2019-03-12 08:00,2.8,,5.2,290,97,7.2,2.3,955.5,1013.2,0,,,,,,,,,,,4.9,,,,
175,2019-03-12 09:00,3.4,,5.6,290,97,7.5,2.9,956.2,1013.8,0,,,,,,,,,,,7.2,,,,
175,2019-03-12 10:00,5.6,,4.2,290,97,8.8,5.1,956.6,1013.8,.6,,,,,,,,,,,14.5,,,,
175,2019-03-12 11:00,8.6,,4.2,290,65,7.2,2.3,956.7,1013.1,1,,,,,,,,,,,19.3,,,,
175,2019-03-12 12:00,10,,5.2,290,59,7.2,2.3,956.6,1012.8,1,,,,,,,,,,,21.2,,,,
175,2019-03-12 13:00,10.6,,5.1,290,53,6.8,1.4,956,1012,1,,,,,,,,,,,22,,,,
175,2019-03-12 14:00,10.6,,6.2,290,57,7.3,2.4,955.2,1011.2,1,,,,,,,,,,,21.1,,,,
175,2019-03-12 15:00,9.7,,6.7,290,65,7.8,3.4,954.7,1010.9,1,,,,,,,,,,,19.3,,,,
175,2019-03-12 16:00,6.8,,7.1,320,84,8.2,4.2,954.6,1011.4,.5,,,,,,,,,,,11.7,,,,
175,2019-03-12 17:00,5.1,,8.2,340,91,8,3.7,954.4,1011.6,.1,,,,,,,,,,,10.7,,,,
175,2019-03-12 18:00,2,,10.3,360,84,5.9,-.4,955.3,1013.2,0,,,,,,,,,,,4.8,,,,
175,2019-03-12 19:00,1.1,,8,360,88,5.8,-.6,956.8,1015,0,,,,,,,,,,,3.3,,,,
175,2019-03-12 20:00,.5,,7.3,340,97,6.1,0,957.3,1015.7,,,,,,,,,,,,2.8,,,,
175,2019-03-12 21:00,-.1,,6.2,340,93,5.6,-1.1,958.6,1017.3,,,,,,,,,,,,2.2,,,,
175,2019-03-12 22:00,-.9,,6.8,340,77,4.4,-4.4,959.5,1018.4,,,,,,,,,,,,-.6,,,,
175,2019-03-12 23:00,-1.4,,6.8,340,74,4.1,-5.4,960.5,1019.5,,,,,,,,,,,,-.3,,,,
175,2019-03-13 00:00,-1.6,,6.7,340,73,4,-5.8,961.1,1020.2,,,,,,,,,,,,-1,,,,
175,2019-03-13 01:00,-1.5,,6.1,340,72,4,-5.8,961.7,1020.8,,,,,,,,,,,,-1.7,,,,
175,2019-03-13 02:00,-1.3,,7.9,340,61,3.4,-7.8,961.8,1020.9,,,,,,,,,,,,-2.9,,,,
175,2019-03-13 03:00,-1.5,,6.2,340,64,3.5,-7.4,961.8,1020.9,,,,,,,,,,,,-3.4,,,,
175,2019-03-13 04:00,-1.2,,6.1,340,60,3.4,-7.9,961.6,1020.6,,,,,,,,,,,,-3.8,,,,
175,2019-03-13 05:00,-1.5,,5.4,340,67,3.7,-6.8,961.9,1021,,,,,,,,,,,,-4.1,,,,
175,2019-03-13 06:00,-1.2,,5.8,320,65,3.6,-6.9,962.3,1021.4,,,,,,,,,,,,-4.2,,,,
175,2019-03-13 07:00,-1.2,,6.3,320,63,3.5,-7.3,962.8,1021.9,0,,,,,,,,,,,-4.2,,,,
175,2019-03-13 08:00,.1,,4.7,320,60,3.7,-6.7,963.8,1022.7,.8,,,,,,,,,,,-2.6,,,,
175,2019-03-13 09:00,2.1,,5.9,320,58,4.1,-5.3,964.5,1022.9,1,,,,,,,,,,,.6,,,,
175,2019-03-13 10:00,3.6,,7.6,320,55,4.3,-4.6,964.7,1022.8,1,,,,,,,,,,,8.4,,,,
175,2019-03-13 11:00,4.8,,7.7,320,56,4.8,-3.2,965.1,1023,1,,,,,,,,,,,13,,,,
175,2019-03-13 12:00,6.4,,7.8,320,56,5.4,-1.7,964.9,1022.4,1,,,,,,,,,,,15.7,,,,
175,2019-03-13 13:00,6.3,,7.8,320,50,4.8,-3.3,964.6,1022.1,.8,,,,,,,,,,,13.9,,,,
175,2019-03-13 14:00,7.3,,7.9,320,45,4.6,-3.8,964.3,1021.5,1,,,,,,,,,,,18.2,,,,
175,2019-03-13 15:00,5.5,,8.1,320,52,4.7,-3.5,964,1021.7,1,,,,,,,,,,,12.8,,,,
175,2019-03-13 16:00,4.7,,8.4,320,58,5,-2.8,964.4,1022.3,.6,,,,,,,,,,,9.3,,,,
175,2019-03-13 17:00,5.1,,8,320,62,5.5,-1.5,964.6,1022.4,.4,,,,,,,,,,,9,,,,
175,2019-03-13 18:00,3.6,,7.1,320,68,5.4,-1.7,965.4,1023.5,.8,,,,,,,,,,,5.3,,,,
175,2019-03-13 19:00,2.6,,5.4,320,76,5.6,-1.2,965.9,1024.3,.1,,,,,,,,,,,3,,,,
175,2019-03-13 20:00,2.2,,4.3,320,84,6,-.2,966.3,1024.8,,,,,,,,,,,,2.6,,,,
175,2019-03-13 21:00,2.1,,4,340,86,6.1,0,966.6,1025.2,,,,,,,,,,,,2.7,,,,
175,2019-03-13 22:00,1.5,,5.3,340,83,5.7,-1,967.1,1025.8,,,,,,,,,,,,.7,,,,
175,2019-03-13 23:00,1.3,,5.4,320,83,5.6,-1.2,967.2,1026,,,,,,,,,,,,0,,,,
175,2019-03-14 00:00,.8,,5.1,320,88,5.7,-.9,967,1025.9,,,,,,,,,,,,.3,,,,
175,2019-03-14 01:00,.9,,5.4,320,90,5.9,-.5,967,1025.9,,,,,,,,,,,,.1,,,,
175,2019-03-14 02:00,1.1,,5.5,320,66,4.4,-4.5,966.8,1025.6,,,,,,,,,,,,-.3,,,,
175,2019-03-14 03:00,1,,5,320,68,4.5,-4.2,967.1,1026,,,,,,,,,,,,-.8,,,,
175,2019-03-14 04:00,1.3,,4.8,320,61,4.1,-5.4,966.9,1025.7,,,,,,,,,,,,-1.2,,,,
175,2019-03-14 05:00,1,,4.1,320,60,3.9,-5.9,967,1025.9,,,,,,,,,,,,-1.9,,,,
175,2019-03-14 06:00,.7,,3.7,320,86,5.6,-1.3,967.2,1026.2,,,,,,,,,,,,-1.7,,,,
175,2019-03-14 07:00,1,,3.9,320,70,4.6,-3.8,967.4,1026.3,0,,,,,,,,,,,-1.5,,,,
175,2019-03-14 08:00,1.7,,2.7,290,83,5.8,-.8,967.7,1026.4,0,,,,,,,,,,,-.4,,,,
175,2019-03-14 09:00,3.6,,2.7,290,74,5.8,-.6,968.1,1026.4,1,,,,,,,,,,,2.3,,,,
175,2019-03-14 10:00,6.3,,2.1,290,58,5.6,-1.3,968.3,1026,1,,,,,,,,,,,12.6,,,,
175,2019-03-14 11:00,9.3,,1.5,290,44,5.2,-2.3,967.6,1024.7,1,,,,,,,,,,,18.6,,,,
175,2019-03-14 12:00,11,,1.9,200,57,7.4,2.7,967.1,1023.7,1,,,,,,,,,,,23.1,,,,
175,2019-03-14 13:00,9.8,,3.1,270,46,5.6,-1.2,966.7,1023.6,1,,,,,,,,,,,26.5,,,,
175,2019-03-14 14:00,12.3,,1.8,250,39,5.6,-1.2,966,1022.1,1,,,,,,,,,,,28.8,,,,
175,2019-03-14 15:00,10.3,,2.1,320,33,4.1,-5.3,965.6,1022.3,1,,,,,,,,,,,27.2,,,,
175,2019-03-14 16:00,11,,3.3,290,28,3.7,-6.8,965.7,1022.2,1,,,,,,,,,,,23.5,,,,
175,2019-03-14 17:00,9.3,,3.8,290,31,3.6,-6.9,965.7,1022.7,1,,,,,,,,,,,17.7,,,,
175,2019-03-14 18:00,6.8,,4.4,290,33,3.3,-8.3,965.8,1023.2,1,,,,,,,,,,,9.6,,,,
175,2019-03-14 19:00,4.7,,4.5,270,57,4.9,-3.1,965.8,1023.8,.2,,,,,,,,,,,6,,,,
175,2019-03-14 20:00,4.4,,5.2,290,74,6.2,.1,966,1024.1,,,,,,,,,,,,4.5,,,,
175,2019-03-14 21:00,4,,5.5,290,70,5.7,-.9,966.2,1024.4,,,,,,,,,,,,3.4,,,,
175,2019-03-14 22:00,3.8,,5.6,290,74,5.9,-.4,966.8,1024.9,,,,,,,,,,,,2.7,,,,
175,2019-03-14 23:00,3.7,,6.2,270,92,7.3,2.5,966.6,1024.7,,,,,,,,,,,,2.8,,,,
175,2019-03-15 00:00,4,,5.4,290,97,7.8,3.5,966.6,1024.8,,,,,,,,,,,,4.1,,,,
175,2019-03-15 01:00,3.5,,5.5,270,97,7.6,3,965.8,1024,,,,,,,,,,,,2.9,,,,
175,2019-03-15 02:00,3.5,,5,290,97,7.6,3,965.2,1023.3,,,,,,,,,,,,3.8,,,,
175,2019-03-15 03:00,3.6,,5.4,290,97,7.6,3.1,965.3,1023.4,,,,,,,,,,,,4.3,,,,
175,2019-03-15 04:00,3.6,,6.7,290,97,7.6,3.1,964.4,1022.4,,,,,,,,,,,,4.2,,,,
175,2019-03-15 05:00,3.8,,5.4,290,97,7.7,3.3,964.2,1022.2,,,,,,,,,,,,4.4,,,,
175,2019-03-15 06:00,3.9,,4.7,270,97,7.8,3.4,963.6,1021.7,,,,,,,,,,,,4.2,,,,
175,2019-03-15 07:00,3.8,,5.8,290,97,7.7,3.3,963.8,1021.8,0,,,,,,,,,,,2.5,,,,
175,2019-03-15 08:00,4,,5.5,290,95,7.7,3.2,964,1022.1,.5,,,,,,,,,,,4.1,,,,
175,2019-03-15 09:00,5.7,,4.9,290,78,7.1,2.1,964.1,1021.7,1,,,,,,,,,,,8.1,,,,
175,2019-03-15 10:00,5.6,,5.4,290,84,7.6,3.1,963.9,1021.5,.2,,,,,,,,,,,8.1,,,,
175,2019-03-15 11:00,6.2,,5.5,290,88,8.3,4.3,963.4,1020.8,0,,,,,,,,,,,10.2,,,,
175,2019-03-15 12:00,8.5,,5.8,290,78,8.6,4.8,963,1019.8,.3,,,,,,,,,,,17.1,,,,
175,2019-03-15 13:00,10.5,,6.2,290,66,8.4,4.4,962.2,1018.6,.8,,,,,,,,,,,23.1,,,,
